,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter84_cv_split1,0.8333333333333334,0.9643347050754457,9,0,0.5,27,18,0.9759615384615384,0.9968565088757396,5,0,0.5,104,99
iter84_cv_split2,0.9038461538461539,0.9911242603550295,5,0,0.5,26,21,0.9619047619047619,0.9961904761904762,8,0,0.5,105,97
iter84_cv_split3,0.8846153846153846,0.8846153846153846,3,3,0.5,23,23,0.9523809523809523,0.9957369614512471,10,0,0.5,105,95
iter84_cv_split4,0.8653846153846154,0.9748520710059172,7,0,0.5,26,19,0.9714285714285714,0.9983673469387755,6,0,0.5,105,99
iter84_cv_split5,0.9038461538461539,0.985207100591716,5,0,0.5,26,21,0.9619047619047619,0.9954648526077098,8,0,0.5,105,97
iter85_cv_split1,0.7962962962962963,0.9780521262002744,11,0,0.5,27,16,0.9615384615384616,0.9966715976331361,8,0,0.5,104,96
iter85_cv_split2,0.9423076923076923,1.0,3,0,0.5,26,23,0.9666666666666667,0.9974603174603175,7,0,0.5,105,98
iter85_cv_split3,0.8653846153846154,0.9807692307692307,7,0,0.5,26,19,0.9619047619047619,0.9975510204081632,8,0,0.5,105,97
iter85_cv_split4,0.9230769230769231,0.9837278106508875,4,0,0.5,26,22,0.9761904761904762,0.996734693877551,5,0,0.5,105,100
iter85_cv_split5,0.9423076923076923,0.9866863905325444,3,0,0.5,26,23,0.9619047619047619,0.9942857142857143,8,0,0.5,105,97
iter86_cv_split1,0.9074074074074074,0.98079561042524,5,0,0.5,27,22,0.9519230769230769,0.9957470414201184,10,0,0.5,104,94
iter86_cv_split2,0.8653846153846154,0.9792899408284024,7,0,0.5,26,19,0.9666666666666667,0.9952834467120182,7,0,0.5,105,98
iter86_cv_split3,0.9230769230769231,0.9881656804733728,4,0,0.5,26,22,0.9666666666666667,0.9970975056689342,7,0,0.5,105,98
iter86_cv_split4,0.9423076923076923,0.9837278106508875,3,0,0.5,26,23,0.9666666666666667,0.9959183673469387,7,0,0.5,105,98
iter86_cv_split5,0.8653846153846154,0.9822485207100592,7,0,0.5,26,19,0.9714285714285714,0.9975510204081632,6,0,0.5,105,99
iter87_cv_split1,0.8888888888888888,0.9862825788751715,6,0,0.5,27,21,0.9663461538461539,0.9957470414201183,7,0,0.5,104,97
iter87_cv_split2,0.8269230769230769,0.9718934911242604,9,0,0.5,26,17,0.9714285714285714,0.9976417233560091,6,0,0.5,105,99
iter87_cv_split3,0.9230769230769231,0.9911242603550297,4,0,0.5,26,22,0.9523809523809523,0.9973696145124716,10,0,0.5,105,95
iter87_cv_split4,0.8846153846153846,0.9615384615384617,6,0,0.5,26,20,0.9761904761904762,0.9984580498866213,5,0,0.5,105,100
iter87_cv_split5,0.8846153846153846,0.9822485207100592,6,0,0.5,26,20,0.9619047619047619,0.995827664399093,8,0,0.5,105,97
iter88_cv_split1,0.9074074074074074,0.9506172839506173,5,0,0.5,27,22,0.9759615384615384,0.9988905325443787,5,0,0.5,104,99
iter88_cv_split2,0.9423076923076923,0.9985207100591716,3,0,0.5,26,23,0.9571428571428572,0.9951020408163265,9,0,0.5,105,96
iter88_cv_split3,0.9230769230769231,0.9822485207100592,4,0,0.5,26,22,0.9619047619047619,0.9960090702947846,8,0,0.5,105,97
iter88_cv_split4,0.8653846153846154,0.9911242603550295,7,0,0.5,26,19,0.9619047619047619,0.9963718820861678,8,0,0.5,105,97
iter88_cv_split5,0.8269230769230769,0.9615384615384615,7,2,0.5,24,19,0.9714285714285714,0.9960090702947845,6,0,0.5,105,99
iter89_cv_split1,0.9074074074074074,0.9958847736625515,5,0,0.5,27,22,0.9615384615384616,0.9953772189349113,8,0,0.5,104,96
iter89_cv_split2,0.8846153846153846,0.9911242603550295,6,0,0.5,26,20,0.9619047619047619,0.9983673469387755,8,0,0.5,105,97
iter89_cv_split3,0.9230769230769231,0.9911242603550295,4,0,0.5,26,22,0.9523809523809523,0.9962811791383219,10,0,0.5,105,95
iter89_cv_split4,0.8461538461538461,0.9659763313609467,8,0,0.5,26,18,0.9714285714285714,0.9975510204081632,6,0,0.5,105,99
iter89_cv_split5,0.8461538461538461,0.9408284023668638,5,3,0.5,23,21,0.9666666666666667,0.9952834467120182,4,3,0.5,102,101
iter90_cv_split1,0.8888888888888888,0.9807956104252401,6,0,0.5,27,21,0.9711538461538461,0.9966715976331361,6,0,0.5,104,98
iter90_cv_split2,0.8461538461538461,0.9852071005917159,8,0,0.5,26,18,0.9619047619047619,0.9965532879818594,8,0,0.5,105,97
iter90_cv_split3,0.9230769230769231,0.9866863905325444,4,0,0.5,26,22,0.9761904761904762,0.9950113378684807,5,0,0.5,105,100
iter90_cv_split4,0.9038461538461539,0.9940828402366864,5,0,0.5,26,21,0.9571428571428572,0.9983673469387756,9,0,0.5,105,96
iter90_cv_split5,0.9230769230769231,0.9881656804733727,4,0,0.5,26,22,0.9714285714285714,0.9960997732426304,6,0,0.5,105,99
iter91_cv_split1,0.9259259259259259,0.9821673525377229,4,0,0.5,27,23,0.9615384615384616,0.9947300295857987,8,0,0.5,104,96
iter91_cv_split2,0.9230769230769231,0.9748520710059172,4,0,0.5,26,22,0.9714285714285714,0.9968253968253968,6,0,0.5,105,99
iter91_cv_split3,0.7884615384615384,0.9718934911242604,9,2,0.5,24,17,0.9619047619047619,0.9975510204081632,8,0,0.5,105,97
iter91_cv_split4,0.8653846153846154,0.9674556213017752,7,0,0.5,26,19,0.9619047619047619,0.9951927437641723,8,0,0.5,105,97
iter91_cv_split5,0.9038461538461539,0.9659763313609467,5,0,0.5,26,21,0.9714285714285714,0.9980952380952381,6,0,0.5,105,99
iter92_cv_split1,0.8888888888888888,0.9849108367626885,6,0,0.5,27,21,0.9615384615384616,0.9967640532544378,8,0,0.5,104,96
iter92_cv_split2,0.9423076923076923,0.9866863905325444,3,0,0.5,26,23,0.9619047619047619,0.9964625850340136,8,0,0.5,105,97
iter92_cv_split3,0.9230769230769231,0.9807692307692308,2,2,0.5,24,24,0.9666666666666667,0.9953741496598639,6,1,0.5,104,99
iter92_cv_split4,0.8461538461538461,0.9068047337278107,8,0,0.5,26,18,0.9761904761904762,0.9962811791383219,5,0,0.5,105,100
iter92_cv_split5,0.8653846153846154,0.9881656804733728,7,0,0.5,26,19,0.9571428571428572,0.9980045351473923,9,0,0.5,105,96
iter93_cv_split1,0.9259259259259259,0.9876543209876544,4,0,0.5,27,23,0.9615384615384616,0.9963942307692307,8,0,0.5,104,96
iter93_cv_split2,0.8461538461538461,0.9556213017751479,8,0,0.5,26,18,0.9809523809523809,0.9973696145124716,4,0,0.5,105,101
iter93_cv_split3,0.8846153846153846,0.9600591715976331,6,0,0.5,26,20,0.9714285714285714,0.995827664399093,6,0,0.5,105,99
iter93_cv_split4,0.9423076923076923,0.992603550295858,3,0,0.5,26,23,0.9619047619047619,0.9964625850340135,8,0,0.5,105,97
iter93_cv_split5,0.9230769230769231,0.9911242603550295,4,0,0.5,26,22,0.9619047619047619,0.9958276643990929,8,0,0.5,105,97
iter94_cv_split1,0.8703703703703703,0.9753086419753086,7,0,0.5,27,20,0.9807692307692307,0.9966715976331361,4,0,0.5,104,100
iter94_cv_split2,0.9423076923076923,0.9970414201183432,3,0,0.5,26,23,0.9571428571428572,0.9966439909297052,9,0,0.5,105,96
iter94_cv_split3,0.9423076923076923,0.9689349112426036,3,0,0.5,26,23,0.9571428571428572,0.9951927437641723,9,0,0.5,105,96
iter94_cv_split4,0.8653846153846154,0.9955621301775148,7,0,0.5,26,19,0.9571428571428572,0.9973696145124717,9,0,0.5,105,96
iter94_cv_split5,0.8653846153846154,0.970414201183432,7,0,0.5,26,19,0.9666666666666667,0.9973696145124716,7,0,0.5,105,98
iter95_cv_split1,0.9074074074074074,0.9794238683127572,5,0,0.5,27,22,0.9711538461538461,0.9965791420118344,6,0,0.5,104,98
iter95_cv_split2,0.9423076923076923,0.9955621301775148,3,0,0.5,26,23,0.9666666666666667,0.9964625850340135,7,0,0.5,105,98
iter95_cv_split3,0.8846153846153846,0.9748520710059171,6,0,0.5,26,20,0.9619047619047619,0.9957369614512471,8,0,0.5,105,97
iter95_cv_split4,0.8653846153846154,0.9748520710059172,7,0,0.5,26,19,0.9476190476190476,0.9958276643990929,11,0,0.5,105,94
iter95_cv_split5,0.8846153846153846,0.9792899408284024,6,0,0.5,26,20,0.9809523809523809,0.9975510204081632,4,0,0.5,105,101
iter96_cv_split1,0.9259259259259259,0.9903978052126199,4,0,0.5,27,23,0.9711538461538461,0.99583949704142,6,0,0.5,104,98
iter96_cv_split2,0.8846153846153846,0.9807692307692308,3,3,0.5,23,23,0.9523809523809523,0.9953741496598639,7,3,0.5,102,98
