,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter55_cv_split4,0.5029239766081871,0.6374269005847953,0.9970631424375918,0.6372980910425844,0,21,15,12,77,20,0,17,9,142,0,0,0,434,0,0,2,103
iter55_cv_split5,0.6666666666666666,0.6369047619047619,0.9926900584795322,0.6374269005847953,7,11,17,1,92,14,0,13,13,143,0,0,1,435,0,1,3,101
iter56_cv_split1,0.631578947368421,0.6374269005847953,0.9955947136563876,0.6372980910425844,9,17,9,6,88,15,0,16,11,143,0,0,0,434,0,1,2,101
iter56_cv_split2,0.5380116959064327,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,30,6,8,83,18,0,17,9,142,0,0,0,434,0,0,3,102
iter56_cv_split3,0.4853801169590643,0.6374269005847953,0.9955947136563876,0.6372980910425844,6,20,10,10,66,33,1,14,11,142,0,0,0,434,0,1,2,102
iter56_cv_split4,0.5964912280701754,0.6374269005847953,0.9970631424375918,0.6372980910425844,6,11,19,4,87,18,2,15,9,142,0,0,0,434,0,0,2,103
iter56_cv_split5,0.5178571428571429,0.6369047619047619,0.9956140350877193,0.6374269005847953,0,25,10,3,81,23,1,19,6,143,0,0,0,436,0,1,2,102
iter57_cv_split1,0.5964912280701754,0.6374269005847953,0.9941262848751835,0.6372980910425844,14,11,10,7,77,25,0,16,11,143,0,0,0,434,0,0,4,100
iter57_cv_split2,0.5614035087719298,0.6374269005847953,0.9941262848751835,0.6372980910425844,5,15,16,4,79,26,3,11,12,142,0,0,0,434,0,0,4,101
iter57_cv_split3,0.543859649122807,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,30,6,6,83,20,1,15,10,142,0,0,0,434,0,1,2,102
iter57_cv_split4,0.5321637426900585,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,31,5,10,82,17,0,17,9,142,0,0,0,434,0,1,2,102
iter57_cv_split5,0.5773809523809523,0.6369047619047619,0.9912280701754386,0.6374269005847953,6,22,7,2,82,23,0,17,9,142,1,0,0,436,0,1,4,100
iter58_cv_split1,0.5380116959064327,0.6374269005847953,0.9970631424375918,0.6372980910425844,0,20,15,2,81,26,0,16,11,143,0,0,0,434,0,0,2,102
iter58_cv_split2,0.5906432748538012,0.6374269005847953,0.9941262848751835,0.6372980910425844,19,17,0,12,74,23,2,16,8,142,0,0,0,434,0,1,3,101
iter58_cv_split3,0.6140350877192983,0.6374269005847953,0.9941262848751835,0.6372980910425844,7,12,17,4,90,15,0,18,8,142,0,0,0,434,0,1,3,101
iter58_cv_split4,0.5614035087719298,0.6374269005847953,0.9970631424375918,0.6372980910425844,0,36,0,1,83,25,1,12,13,142,0,0,0,434,0,0,2,103
iter58_cv_split5,0.6190476190476191,0.6369047619047619,0.9956140350877193,0.6374269005847953,0,25,10,4,93,10,2,13,11,143,0,0,0,436,0,0,3,102
iter59_cv_split1,0.543859649122807,0.6374269005847953,0.9955947136563876,0.6372980910425844,7,28,0,9,79,21,1,19,7,143,0,0,0,434,0,0,3,101
iter59_cv_split2,0.672514619883041,0.6374269005847953,0.9941262848751835,0.6372980910425844,6,30,0,3,97,9,0,14,12,142,0,0,0,434,0,0,4,101
