,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter37_cv_split1,0.5061728395061729,0.6172839506172839,0.9647435897435898,0.625,7,8,6,8,33,9,2,7,1,78,0,0,5,187,3,0,3,36
iter37_cv_split2,0.6153846153846154,0.6153846153846154,0.9746031746031746,0.6253968253968254,4,10,6,4,40,4,0,6,4,79,0,0,0,195,2,1,5,33
iter37_cv_split3,0.7051282051282052,0.6282051282051282,0.9492063492063492,0.6222222222222222,5,14,0,2,47,0,0,7,3,80,0,0,5,190,1,1,9,29
iter37_cv_split4,0.5897435897435898,0.6282051282051282,0.9555555555555556,0.6222222222222222,6,13,0,7,40,2,4,6,0,80,0,0,3,191,2,2,7,30
iter37_cv_split5,0.8333333333333334,0.6282051282051282,0.9746031746031746,0.6222222222222222,20,0,0,4,42,3,1,5,3,79,0,0,2,193,1,0,5,35
iter38_cv_split1,0.691358024691358,0.6172839506172839,0.9583333333333334,0.625,13,8,0,9,40,1,1,6,3,78,0,0,4,190,1,1,7,31
iter38_cv_split2,0.5641025641025641,0.6153846153846154,0.9650793650793651,0.6253968253968254,3,17,0,4,40,4,1,8,1,79,0,0,5,191,1,1,4,34
iter38_cv_split3,0.9102564102564102,0.6282051282051282,0.9619047619047619,0.6222222222222222,19,0,0,1,48,0,1,5,4,80,0,0,3,191,2,0,7,32
iter38_cv_split4,0.6923076923076923,0.6282051282051282,0.9682539682539683,0.6222222222222222,9,0,10,1,42,6,1,6,3,80,0,0,3,192,1,1,5,33
iter38_cv_split5,0.5256410256410257,0.6282051282051282,0.9555555555555556,0.6222222222222222,0,20,0,4,39,6,3,4,2,79,0,0,6,189,1,0,7,33
iter39_cv_split1,0.6296296296296297,0.6172839506172839,0.9647435897435898,0.625,10,11,0,7,39,4,2,6,2,78,0,0,4,190,1,1,5,33
iter39_cv_split2,0.5897435897435898,0.6153846153846154,0.946031746031746,0.6253968253968254,13,7,0,9,30,9,1,6,3,76,3,0,7,188,2,1,4,34
iter39_cv_split3,0.6410256410256411,0.6282051282051282,0.9746031746031746,0.6222222222222222,3,16,0,0,45,4,2,6,2,80,0,0,3,192,1,1,3,35
iter39_cv_split4,0.717948717948718,0.6282051282051282,0.9492063492063492,0.6222222222222222,7,7,5,3,46,0,1,6,3,80,0,0,6,189,1,1,8,30
iter39_cv_split5,0.6794871794871795,0.6282051282051282,0.9650793650793651,0.6222222222222222,9,11,0,7,41,1,1,5,3,79,0,0,2,191,3,1,5,34
iter40_cv_split1,0.5308641975308642,0.6172839506172839,0.9519230769230769,0.625,4,17,0,10,34,6,1,4,5,78,0,0,5,189,1,1,8,30
