,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter43_cv_split5,0.5846994535519126,0.6502732240437158,0.9578231292517007,0.6462585034013606,0,17,25,11,99,9,1,13,8,168,0,0,7,456,12,0,12,80
iter44_cv_split1,0.5268817204301075,0.6451612903225806,0.9672131147540983,0.6475409836065574,0,33,10,16,93,11,0,18,5,167,0,0,4,463,7,1,12,78
iter44_cv_split2,0.5081967213114754,0.644808743169399,0.9673469387755103,0.6476190476190476,0,42,0,14,88,16,3,15,5,168,0,0,4,464,8,0,12,79
iter44_cv_split3,0.5409836065573771,0.644808743169399,0.9659863945578231,0.6476190476190476,0,42,0,4,92,22,1,15,7,168,0,0,8,462,6,1,10,80
iter44_cv_split4,0.6612021857923497,0.6502732240437158,0.964625850340136,0.6462585034013606,0,41,0,4,111,4,0,13,10,169,0,0,2,464,9,0,15,76
iter44_cv_split5,0.6721311475409836,0.6502732240437158,0.9619047619047619,0.6462585034013606,19,11,12,12,97,10,0,15,7,168,0,0,4,463,8,1,15,76
iter45_cv_split1,0.5752688172043011,0.6451612903225806,0.9644808743169399,0.6475409836065574,0,43,0,15,102,3,1,17,5,167,0,0,5,460,9,1,11,79
iter45_cv_split2,0.5573770491803278,0.644808743169399,0.9619047619047619,0.6476190476190476,0,30,12,10,91,17,0,12,11,168,0,0,6,465,5,1,16,74
iter45_cv_split3,0.5901639344262295,0.644808743169399,0.964625850340136,0.6476190476190476,0,42,0,11,102,5,1,16,6,168,0,0,5,462,9,1,11,79
iter45_cv_split4,0.5737704918032787,0.6502732240437158,0.9714285714285714,0.6462585034013606,0,22,19,7,100,12,1,17,5,169,0,0,1,468,6,0,14,77
iter45_cv_split5,0.5683060109289617,0.6502732240437158,0.9673469387755103,0.6462585034013606,0,42,0,10,96,13,0,14,8,168,0,0,3,464,8,1,12,79
