,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter17_cv_split4,0.9230769230769231,0.9230769230769231,4,0,0.5,26,22,1.0,1.0,0,0,0.5,105,105
iter17_cv_split5,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter18_cv_split1,0.9444444444444444,0.9444444444444444,3,0,0.5,27,24,1.0,1.0,0,0,0.5,104,104
iter18_cv_split2,0.9230769230769231,0.9230769230769231,4,0,0.5,26,22,1.0,1.0,0,0,0.5,105,105
iter18_cv_split3,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter18_cv_split4,0.9230769230769231,0.9230769230769231,4,0,0.5,26,22,1.0,1.0,0,0,0.5,105,105
iter18_cv_split5,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter19_cv_split1,0.9629629629629629,0.962962962962963,2,0,0.5,27,25,1.0,1.0,0,0,0.5,104,104
iter19_cv_split2,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter19_cv_split3,0.9230769230769231,0.9230769230769231,1,3,0.5,23,25,1.0,1.0,0,0,0.5,105,105
iter19_cv_split4,0.9230769230769231,0.9230769230769231,4,0,0.5,26,22,1.0,1.0,0,0,0.5,105,105
iter19_cv_split5,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter20_cv_split1,0.9629629629629629,0.962962962962963,2,0,0.5,27,25,1.0,1.0,0,0,0.5,104,104
iter20_cv_split2,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter20_cv_split3,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter20_cv_split4,0.9230769230769231,0.9230769230769231,4,0,0.5,26,22,1.0,1.0,0,0,0.5,105,105
iter20_cv_split5,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter21_cv_split1,0.9629629629629629,0.962962962962963,2,0,0.5,27,25,1.0,1.0,0,0,0.5,104,104
