,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter55_cv_split1,0.6404494382022472,0.6404494382022472,0.8746438746438746,0.6467236467236467,0,3,2,0,45,12,1,14,12,19,1,0,1,208,18,1,23,80
iter55_cv_split2,0.6590909090909091,0.6477272727272727,0.8693181818181818,0.6448863636363636,0,4,1,0,49,8,0,17,9,17,2,1,1,208,18,2,22,81
iter55_cv_split3,0.6022727272727273,0.6477272727272727,0.8920454545454546,0.6448863636363636,0,3,2,0,42,15,0,15,11,16,2,2,0,214,13,0,21,84
iter55_cv_split4,0.5568181818181818,0.6477272727272727,0.875,0.6448863636363636,1,3,1,2,39,16,0,17,9,18,2,0,1,212,14,2,25,78
iter55_cv_split5,0.6781609195402298,0.6436781609195402,0.9036827195467422,0.6458923512747875,0,2,3,0,48,8,1,14,11,17,1,2,0,213,15,1,15,89
iter56_cv_split1,0.6629213483146067,0.6404494382022472,0.8803418803418803,0.6467236467236467,1,1,3,1,46,10,0,15,12,17,2,1,0,211,16,2,21,81
iter56_cv_split2,0.5909090909090909,0.6477272727272727,0.8863636363636364,0.6448863636363636,0,3,2,0,42,15,0,16,10,18,2,0,0,210,17,2,19,84
iter56_cv_split3,0.6136363636363636,0.6477272727272727,0.8721590909090909,0.6448863636363636,0,3,2,0,47,10,0,19,7,18,1,1,0,209,18,0,25,80
iter56_cv_split4,0.6136363636363636,0.6477272727272727,0.8636363636363636,0.6448863636363636,0,5,0,0,44,13,1,15,10,18,2,0,1,207,19,1,25,79
iter56_cv_split5,0.6666666666666666,0.6436781609195402,0.886685552407932,0.6458923512747875,0,4,1,0,47,9,0,15,11,16,3,1,1,213,14,0,21,84
iter57_cv_split1,0.6629213483146067,0.6404494382022472,0.8888888888888888,0.6467236467236467,0,4,1,0,50,7,0,18,9,18,2,0,1,211,15,0,21,83
iter57_cv_split2,0.6363636363636364,0.6477272727272727,0.875,0.6448863636363636,1,4,0,0,48,9,0,19,7,17,2,1,0,209,18,2,21,82
iter57_cv_split3,0.5454545454545454,0.6477272727272727,0.8948863636363636,0.6448863636363636,0,2,3,0,39,18,0,17,9,16,3,1,0,210,17,0,16,89
iter57_cv_split4,0.625,0.6477272727272727,0.875,0.6448863636363636,1,4,0,1,45,11,0,17,9,18,1,1,0,212,15,2,25,78
iter57_cv_split5,0.632183908045977,0.6436781609195402,0.8668555240793201,0.6458923512747875,0,3,2,0,43,13,2,12,12,18,2,0,0,208,20,0,25,80
iter58_cv_split1,0.651685393258427,0.6404494382022472,0.8803418803418803,0.6467236467236467,0,4,1,0,49,8,0,18,9,17,3,0,1,212,14,1,23,80
