,full_test_accs,full_test_aucs,full_test_null_accs,full_train_accs,full_train_aucs,full_train_null_accs
iter30_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter30_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter30_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter30_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter31_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter31_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter31_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter31_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter31_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter32_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter32_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter32_cv_split3,0.8888888888888888,0.625,0.8518518518518519,1.0,1.0,0.8666666666666667
iter32_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter32_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter33_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter33_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter33_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter33_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter33_cv_split5,0.92,0.6666666666666667,0.88,1.0,1.0,0.8598130841121495
iter34_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter34_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter34_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter34_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter34_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter35_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter35_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter35_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter35_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter35_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter36_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter36_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter36_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter36_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter36_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter37_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter37_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter37_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter37_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter37_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter38_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter38_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter38_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter38_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter38_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter39_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter39_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter39_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter39_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter39_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter40_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter40_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter40_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter40_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter40_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter41_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter41_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter41_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter41_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter41_cv_split5,0.92,0.6666666666666667,0.88,1.0,1.0,0.8598130841121495
iter42_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter42_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter42_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter42_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter42_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter43_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter43_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter43_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter43_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter43_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter44_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter44_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter44_cv_split3,0.8888888888888888,0.625,0.8518518518518519,1.0,1.0,0.8666666666666667
iter44_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter44_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter45_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter45_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter45_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter45_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter45_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter46_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter46_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter46_cv_split3,0.8888888888888888,0.625,0.8518518518518519,1.0,1.0,0.8666666666666667
iter46_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter46_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter47_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter47_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter47_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter47_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter47_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter48_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter48_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter48_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter48_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter48_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter49_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter49_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter49_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter49_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter49_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter50_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter50_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter50_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter50_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter50_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter51_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter51_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter51_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter51_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter51_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter52_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter52_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter52_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter52_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter52_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter53_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter53_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter53_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter53_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter53_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter54_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter54_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter54_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter54_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter54_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter55_cv_split1,0.8888888888888888,0.625,0.8518518518518519,1.0,1.0,0.8666666666666667
iter55_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter55_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter55_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter55_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter56_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter56_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter56_cv_split3,0.8888888888888888,0.625,0.8518518518518519,1.0,1.0,0.8666666666666667
iter56_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter56_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter57_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter57_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter57_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter57_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter57_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter58_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter58_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter58_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter58_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter58_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter59_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
