,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter84_cv_split1,0.7068965517241379,0.632183908045977,0.9213973799126638,0.6346433770014556,9,3,15,0,89,21,2,10,25,104,0,0,6,396,34,0,14,133
iter84_cv_split2,0.6264367816091954,0.632183908045977,0.9112081513828238,0.6346433770014556,10,2,15,4,77,29,1,14,22,100,1,3,6,394,36,2,13,132
iter84_cv_split3,0.5847953216374269,0.631578947368421,0.9188405797101449,0.6347826086956522,3,11,12,3,75,30,0,15,22,105,0,0,4,397,37,0,15,132
iter84_cv_split4,0.6900584795321637,0.6374269005847953,0.9130434782608695,0.6333333333333333,0,19,6,4,93,12,2,10,25,106,0,0,4,393,40,0,16,131
iter84_cv_split5,0.6257309941520468,0.6374269005847953,0.9202898550724637,0.6333333333333333,2,18,6,11,80,18,2,9,25,105,0,0,6,398,33,4,12,132
iter85_cv_split1,0.6954022988505747,0.632183908045977,0.9155749636098981,0.6346433770014556,10,10,7,3,83,24,0,9,28,104,0,0,4,394,38,1,15,131
iter85_cv_split2,0.5747126436781609,0.632183908045977,0.9199417758369723,0.6346433770014556,7,0,20,5,69,36,1,12,24,104,0,0,2,396,38,1,14,132
iter85_cv_split3,0.6023391812865497,0.631578947368421,0.9217391304347826,0.6347826086956522,0,12,14,5,83,20,1,16,20,105,0,0,7,395,36,0,11,136
iter85_cv_split4,0.6198830409356725,0.6374269005847953,0.908695652173913,0.6333333333333333,12,6,7,11,67,31,2,8,27,106,0,0,4,396,37,3,19,125
iter85_cv_split5,0.6140350877192983,0.6374269005847953,0.9260869565217391,0.6333333333333333,0,6,20,7,82,20,1,12,23,104,1,0,3,406,28,2,17,129
iter86_cv_split1,0.6954022988505747,0.632183908045977,0.8995633187772926,0.6346433770014556,7,7,13,4,90,16,1,12,24,100,3,1,3,392,41,1,20,126
iter86_cv_split2,0.5689655172413793,0.632183908045977,0.9097525473071325,0.6346433770014556,0,12,15,6,78,26,2,14,21,100,0,4,2,392,42,2,12,133
iter86_cv_split3,0.7134502923976608,0.631578947368421,0.9260869565217391,0.6347826086956522,6,17,3,1,88,19,1,8,28,105,0,0,4,399,35,1,11,135
iter86_cv_split4,0.5497076023391813,0.6374269005847953,0.9318840579710145,0.6333333333333333,0,11,14,10,73,26,3,13,21,106,0,0,2,404,31,2,12,133
iter86_cv_split5,0.6432748538011696,0.6374269005847953,0.9202898550724637,0.6333333333333333,1,7,18,5,83,21,0,10,26,103,0,2,6,399,32,1,14,133
iter87_cv_split1,0.6609195402298851,0.632183908045977,0.9126637554585153,0.6346433770014556,12,10,5,11,74,25,2,6,29,104,0,0,8,394,34,1,17,129
