,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter68_cv_split1,0.7126436781609196,0.632183908045977,0.9737991266375546,0.6346433770014556,5,11,11,0,103,7,0,21,16,104,0,0,0,434,2,0,16,131
iter68_cv_split2,0.6264367816091954,0.632183908045977,0.9723435225618632,0.6346433770014556,0,18,9,2,91,17,0,19,18,104,0,0,0,435,1,0,18,129
iter68_cv_split3,0.5964912280701754,0.631578947368421,0.9695652173913043,0.6347826086956522,0,26,0,0,86,22,2,19,16,105,0,0,0,438,0,0,21,126
iter68_cv_split4,0.6842105263157895,0.6374269005847953,0.9768115942028985,0.6333333333333333,0,19,6,0,104,5,1,23,13,106,0,0,0,436,1,0,15,132
iter68_cv_split5,0.6257309941520468,0.6374269005847953,0.9637681159420289,0.6333333333333333,0,21,5,0,83,26,0,12,24,105,0,0,0,435,2,0,23,125
iter69_cv_split1,0.6264367816091954,0.632183908045977,0.9679767103347889,0.6346433770014556,0,18,9,0,90,20,2,16,19,104,0,0,0,436,0,0,22,125
iter69_cv_split2,0.6436781609195402,0.632183908045977,0.9737991266375546,0.6346433770014556,0,27,0,0,97,13,0,22,15,104,0,0,0,434,2,0,16,131
iter69_cv_split3,0.6842105263157895,0.631578947368421,0.9666666666666667,0.6347826086956522,2,12,12,0,94,14,0,16,21,105,0,0,0,435,3,0,20,127
iter69_cv_split4,0.6842105263157895,0.6374269005847953,0.9710144927536232,0.6333333333333333,3,22,0,0,96,13,0,19,18,106,0,0,0,433,4,0,16,131
iter69_cv_split5,0.672514619883041,0.6374269005847953,0.9681159420289855,0.6333333333333333,0,26,0,0,100,9,0,21,15,104,1,0,0,437,0,0,21,127
iter70_cv_split1,0.6724137931034483,0.632183908045977,0.9723435225618632,0.6346433770014556,0,16,11,0,100,10,1,19,17,104,0,0,0,435,1,0,18,129
iter70_cv_split2,0.6839080459770115,0.632183908045977,0.9650655021834061,0.6346433770014556,0,23,4,0,97,13,1,14,22,104,0,0,0,436,0,0,24,123
iter70_cv_split3,0.6608187134502924,0.631578947368421,0.9623188405797102,0.6347826086956522,4,18,4,0,88,20,0,16,21,105,0,0,0,435,3,0,23,124
iter70_cv_split4,0.5964912280701754,0.6374269005847953,0.9681159420289855,0.6333333333333333,0,25,0,1,88,20,0,23,14,106,0,0,0,434,3,0,19,128
iter70_cv_split5,0.6666666666666666,0.6374269005847953,0.9739130434782609,0.6333333333333333,0,16,10,0,100,9,0,22,14,105,0,0,0,437,0,0,18,130
iter71_cv_split1,0.6494252873563219,0.632183908045977,0.9592430858806404,0.6346433770014556,0,17,10,0,91,19,2,13,22,104,0,0,0,431,5,0,23,124
iter71_cv_split2,0.6724137931034483,0.632183908045977,0.9694323144104804,0.6346433770014556,0,16,11,0,97,13,0,17,20,104,0,0,0,434,2,0,19,128
iter71_cv_split3,0.6374269005847953,0.631578947368421,0.9710144927536232,0.6347826086956522,0,12,14,0,92,16,1,19,17,105,0,0,0,436,2,0,18,129
iter71_cv_split4,0.6374269005847953,0.6374269005847953,0.972463768115942,0.6333333333333333,7,18,0,0,93,16,0,28,9,106,0,0,0,434,3,0,16,131
iter71_cv_split5,0.7192982456140351,0.6374269005847953,0.9681159420289855,0.6333333333333333,4,22,0,0,101,8,0,18,18,105,0,0,0,435,2,0,20,128
iter72_cv_split1,0.6896551724137931,0.632183908045977,0.9723435225618632,0.6346433770014556,0,20,7,0,97,13,1,13,23,104,0,0,0,434,2,0,17,130
iter72_cv_split2,0.6379310344827587,0.632183908045977,0.9665211062590975,0.6346433770014556,5,12,10,0,91,19,0,22,15,104,0,0,0,433,3,0,20,127
iter72_cv_split3,0.672514619883041,0.631578947368421,0.9710144927536232,0.6347826086956522,0,26,0,0,103,5,0,25,12,105,0,0,0,437,1,0,19,128
iter72_cv_split4,0.6666666666666666,0.6374269005847953,0.9666666666666667,0.6333333333333333,0,25,0,2,99,8,1,21,15,106,0,0,0,434,3,0,20,127
iter72_cv_split5,0.6198830409356725,0.6374269005847953,0.9710144927536232,0.6333333333333333,2,13,11,0,93,16,0,25,11,105,0,0,0,437,0,0,20,128
iter73_cv_split1,0.7068965517241379,0.632183908045977,0.9679767103347889,0.6346433770014556,5,22,0,0,100,10,0,19,18,104,0,0,0,436,0,0,22,125
iter73_cv_split2,0.6494252873563219,0.632183908045977,0.9737991266375546,0.6346433770014556,3,12,12,0,94,16,1,20,16,104,0,0,0,433,3,0,15,132
iter73_cv_split3,0.6257309941520468,0.631578947368421,0.9666666666666667,0.6347826086956522,4,11,11,1,85,22,0,19,18,105,0,0,0,436,2,0,21,126
iter73_cv_split4,0.6374269005847953,0.6374269005847953,0.9695652173913043,0.6333333333333333,0,16,9,0,91,18,1,18,18,106,0,0,0,437,0,0,21,126
iter73_cv_split5,0.672514619883041,0.6374269005847953,0.9695652173913043,0.6333333333333333,6,17,3,0,93,16,0,20,16,105,0,0,0,434,3,0,18,130
iter74_cv_split1,0.6091954022988506,0.632183908045977,0.9708879184861717,0.6346433770014556,0,20,7,0,89,21,1,19,17,104,0,0,0,435,1,0,19,128
iter74_cv_split2,0.6379310344827587,0.632183908045977,0.9621542940320232,0.6346433770014556,0,18,9,0,92,18,1,17,19,104,0,0,0,434,2,0,24,123
iter74_cv_split3,0.7309941520467836,0.631578947368421,0.9666666666666667,0.6347826086956522,8,11,7,0,94,14,0,14,23,105,0,0,0,436,2,0,21,126
iter74_cv_split4,0.6198830409356725,0.6374269005847953,0.972463768115942,0.6333333333333333,0,25,0,0,94,15,0,25,12,106,0,0,0,436,1,0,18,129
iter74_cv_split5,0.6549707602339181,0.6374269005847953,0.9739130434782609,0.6333333333333333,4,15,7,0,98,11,0,26,10,105,0,0,0,436,1,0,17,131
iter75_cv_split1,0.6954022988505747,0.632183908045977,0.9665211062590975,0.6346433770014556,0,18,9,0,106,4,1,21,15,104,0,0,0,435,1,0,22,125
iter75_cv_split2,0.6839080459770115,0.632183908045977,0.9708879184861717,0.6346433770014556,0,19,8,0,104,6,0,22,15,104,0,0,0,434,2,0,18,129
iter75_cv_split3,0.6608187134502924,0.631578947368421,0.9652173913043478,0.6347826086956522,0,20,6,0,95,13,0,19,18,105,0,0,0,436,2,0,22,125
iter75_cv_split4,0.672514619883041,0.6374269005847953,0.9739130434782609,0.6333333333333333,0,20,5,0,93,16,0,15,22,106,0,0,0,436,1,0,17,130
iter75_cv_split5,0.5906432748538012,0.6374269005847953,0.9739130434782609,0.6333333333333333,0,26,0,2,86,21,0,21,15,105,0,0,0,435,2,0,16,132
iter76_cv_split1,0.6666666666666666,0.632183908045977,0.9665211062590975,0.6346433770014556,0,20,7,1,98,11,1,18,18,103,1,0,0,434,2,0,20,127
iter76_cv_split2,0.7183908045977011,0.632183908045977,0.9694323144104804,0.6346433770014556,0,24,3,0,104,6,0,16,21,104,0,0,0,435,1,0,20,127
iter76_cv_split3,0.695906432748538,0.631578947368421,0.9710144927536232,0.6347826086956522,7,19,0,0,96,12,1,20,16,105,0,0,0,437,1,0,19,128
iter76_cv_split4,0.631578947368421,0.6374269005847953,0.972463768115942,0.6333333333333333,0,21,4,3,93,13,1,21,15,106,0,0,0,435,2,0,17,130
iter76_cv_split5,0.6198830409356725,0.6374269005847953,0.9666666666666667,0.6333333333333333,0,6,20,0,91,18,0,21,15,105,0,0,0,433,4,0,19,129
iter77_cv_split1,0.7068965517241379,0.632183908045977,0.9679767103347889,0.6346433770014556,9,8,10,0,94,16,0,17,20,104,0,0,0,436,0,0,22,125
iter77_cv_split2,0.6494252873563219,0.632183908045977,0.9694323144104804,0.6346433770014556,0,21,6,0,98,12,0,22,15,103,1,0,0,435,1,0,19,128
iter77_cv_split3,0.6549707602339181,0.631578947368421,0.9695652173913043,0.6347826086956522,5,8,13,0,90,18,0,20,17,105,0,0,0,436,2,0,19,128
iter77_cv_split4,0.6842105263157895,0.6374269005847953,0.9710144927536232,0.6333333333333333,4,21,0,0,95,14,1,18,18,106,0,0,0,436,1,1,18,128
iter77_cv_split5,0.6783625730994152,0.6374269005847953,0.9695652173913043,0.6333333333333333,0,13,13,0,100,9,0,20,16,105,0,0,0,435,2,0,19,129
iter78_cv_split1,0.5977011494252874,0.632183908045977,0.9694323144104804,0.6346433770014556,0,27,0,3,96,11,0,29,8,104,0,0,0,436,0,0,21,126
iter78_cv_split2,0.6954022988505747,0.632183908045977,0.9796215429403202,0.6346433770014556,5,19,3,0,100,10,0,21,16,104,0,0,0,435,1,0,13,134
iter78_cv_split3,0.6666666666666666,0.631578947368421,0.9608695652173913,0.6347826086956522,0,23,3,0,90,18,1,12,24,105,0,0,0,434,4,0,23,124
iter78_cv_split4,0.6900584795321637,0.6374269005847953,0.9666666666666667,0.6333333333333333,7,18,0,0,93,16,0,19,18,106,0,0,0,434,3,0,20,127
iter78_cv_split5,0.6549707602339181,0.6374269005847953,0.9710144927536232,0.6333333333333333,0,14,12,0,94,15,0,18,18,105,0,0,0,434,3,0,17,131
